Config: 
--------------------------------------------
leader L16 of team T8 discovered at 39753.000000 that M152 is in danger (after 10765ms proces-to-process, 9338ms node-to-node, 5hops, 1versions (11 first, 12 discovered)
leader L25 of team T12 discovered at 39402.000000 that M231 is in danger (after 13252ms proces-to-process, 9492ms node-to-node, 7hops, 1versions (10 first, 11 discovered)
leader L25 of team T12 discovered at 47589.000000 that M234 is in danger (after 24318ms proces-to-process, 22892ms node-to-node, 9hops, 2versions (8 first, 10 discovered)
leader L25 of team T12 discovered at 49313.000000 that M233 is in danger (after 28387ms proces-to-process, 27042ms node-to-node, 8hops, 5versions (8 first, 13 discovered)
leader L25 of team T12 discovered at 39402.000000 that M224 is in danger (after 16290ms proces-to-process, 11977ms node-to-node, 5hops, 2versions (9 first, 11 discovered)
leader L25 of team T12 never discovered that M232 is in danger from 29070.
leader L25 of team T12 discovered at 40617.000000 that M223 is in danger (after 20590ms proces-to-process, 18348ms node-to-node, 2hops, 3versions (8 first, 11 discovered)
leader L25 of team T12 discovered at 45310.000000 that M222 is in danger (after 17357ms proces-to-process, 15387ms node-to-node, 8hops, 1versions (11 first, 12 discovered)
leader L25 of team T12 never discovered that M221 is in danger from 25366.
leader L25 of team T12 discovered at 52728.000000 that M220 is in danger (after 31330ms proces-to-process, 27401ms node-to-node, 5hops, 9versions (9 first, 18 discovered)
leader L25 of team T12 discovered at 34532.000000 that M227 is in danger (after 18379ms proces-to-process, 16431ms node-to-node, 4hops, 1versions (7 first, 8 discovered)
leader L25 of team T12 never discovered that M226 is in danger from 23913.
leader L25 of team T12 discovered at 38943.000000 that M218 is in danger (after 14315ms proces-to-process, 13198ms node-to-node, 4hops, 0versions (9 first, 9 discovered)
leader L25 of team T12 discovered at 27692.000000 that M219 is in danger (after 5087ms proces-to-process, 4128ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L25 of team T12 never discovered that M238 is in danger from 19096.
leader L25 of team T12 discovered at 32538.000000 that M217 is in danger (after 10665ms proces-to-process, 7626ms node-to-node, 4hops, 1versions (8 first, 9 discovered)
leader L25 of team T12 discovered at 29883.000000 that M229 is in danger (after 13166ms proces-to-process, 12913ms node-to-node, 6hops, 1versions (6 first, 7 discovered)
leader L25 of team T12 discovered at 32538.000000 that M228 is in danger (after 13992ms proces-to-process, 13117ms node-to-node, 4hops, 0versions (7 first, 7 discovered)
leader L24 of team T12 discovered at 27941.000000 that M230 is in danger (after 5997ms proces-to-process, 2139ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L24 of team T12 discovered at 40362.000000 that M236 is in danger (after 16079ms proces-to-process, 14347ms node-to-node, 7hops, 2versions (10 first, 12 discovered)
leader L24 of team T12 discovered at 36837.000000 that M225 is in danger (after 15902ms proces-to-process, 14795ms node-to-node, 2hops, 4versions (8 first, 12 discovered)
leader L24 of team T12 discovered at 36357.000000 that M231 is in danger (after 10207ms proces-to-process, 6405ms node-to-node, 5hops, 1versions (10 first, 11 discovered)
leader L24 of team T12 discovered at 55505.000000 that M234 is in danger (after 32234ms proces-to-process, 30720ms node-to-node, 11hops, 9versions (8 first, 17 discovered)
leader L24 of team T12 never discovered that M233 is in danger from 20926.
leader L24 of team T12 discovered at 45561.000000 that M224 is in danger (after 22449ms proces-to-process, 17826ms node-to-node, 7hops, 3versions (9 first, 12 discovered)
leader L24 of team T12 discovered at 47161.000000 that M232 is in danger (after 18091ms proces-to-process, 16938ms node-to-node, 10hops, 3versions (11 first, 14 discovered)
leader L24 of team T12 discovered at 47612.000000 that M223 is in danger (after 27585ms proces-to-process, 24996ms node-to-node, 8hops, 5versions (8 first, 13 discovered)
leader L24 of team T12 never discovered that M222 is in danger from 27953.
leader L24 of team T12 never discovered that M221 is in danger from 25366.
leader L24 of team T12 discovered at 35731.000000 that M220 is in danger (after 14333ms proces-to-process, 10350ms node-to-node, 5hops, 1versions (9 first, 10 discovered)
leader L24 of team T12 discovered at 36357.000000 that M227 is in danger (after 20204ms proces-to-process, 17831ms node-to-node, 11hops, 1versions (7 first, 8 discovered)
leader L24 of team T12 discovered at 53354.000000 that M226 is in danger (after 29441ms proces-to-process, 29035ms node-to-node, 3hops, 9versions (9 first, 18 discovered)
leader L24 of team T12 discovered at 44882.000000 that M218 is in danger (after 20254ms proces-to-process, 19439ms node-to-node, 10hops, 1versions (9 first, 10 discovered)
leader L24 of team T12 discovered at 45561.000000 that M219 is in danger (after 22956ms proces-to-process, 21953ms node-to-node, 6hops, 4versions (9 first, 13 discovered)
leader L24 of team T12 never discovered that M238 is in danger from 19096.
leader L24 of team T12 discovered at 50382.000000 that M217 is in danger (after 28509ms proces-to-process, 25483ms node-to-node, 6hops, 8versions (8 first, 16 discovered)
leader L24 of team T12 discovered at 31101.000000 that M229 is in danger (after 14384ms proces-to-process, 13666ms node-to-node, 6hops, 2versions (6 first, 8 discovered)
leader L24 of team T12 discovered at 28701.000000 that M228 is in danger (after 10155ms proces-to-process, 8869ms node-to-node, 4hops, 0versions (7 first, 7 discovered)
leader L27 of team T13 discovered at 43429.000000 that M251 is in danger (after 14354ms proces-to-process, 13903ms node-to-node, 6hops, 1versions (10 first, 11 discovered)
leader L27 of team T13 discovered at 42162.000000 that M252 is in danger (after 25144ms proces-to-process, 23556ms node-to-node, 7hops, 5versions (7 first, 12 discovered)
leader L27 of team T13 discovered at 38191.000000 that M250 is in danger (after 12782ms proces-to-process, 12680ms node-to-node, 5hops, 3versions (9 first, 12 discovered)
leader L27 of team T13 discovered at 34874.000000 that M237 is in danger (after 18332ms proces-to-process, 15802ms node-to-node, 3hops, 2versions (6 first, 8 discovered)
leader L27 of team T13 discovered at 57506.000000 that M255 is in danger (after 32255ms proces-to-process, 31428ms node-to-node, 4hops, 7versions (9 first, 16 discovered)
leader L27 of team T13 discovered at 30719.000000 that M245 is in danger (after 14418ms proces-to-process, 13294ms node-to-node, 3hops, 1versions (5 first, 6 discovered)
leader L27 of team T13 discovered at 18235.000000 that M244 is in danger (after 709ms proces-to-process, 27ms node-to-node, 1hops, 0versions (6 first, 6 discovered)
leader L27 of team T13 never discovered that M247 is in danger from 25559.
leader L27 of team T13 discovered at 33980.000000 that M246 is in danger (after 15229ms proces-to-process, 12523ms node-to-node, 7hops, 1versions (7 first, 8 discovered)
leader L27 of team T13 discovered at 26825.000000 that M241 is in danger (after 6776ms proces-to-process, 5648ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L27 of team T13 discovered at 19742.000000 that M240 is in danger (after 3894ms proces-to-process, 1774ms node-to-node, 1hops, 0versions (6 first, 6 discovered)
leader L27 of team T13 discovered at 31387.000000 that M243 is in danger (after 1658ms proces-to-process, 171ms node-to-node, 1hops, 0versions (11 first, 11 discovered)
leader L27 of team T13 discovered at 51496.000000 that M242 is in danger (after 28688ms proces-to-process, 27321ms node-to-node, 12hops, 2versions (8 first, 10 discovered)
leader L27 of team T13 discovered at 35871.000000 that M239 is in danger (after 18635ms proces-to-process, 14762ms node-to-node, 5hops, 3versions (7 first, 10 discovered)
leader L27 of team T13 discovered at 52183.000000 that M249 is in danger (after 25132ms proces-to-process, 21481ms node-to-node, 4hops, 4versions (10 first, 14 discovered)
leader L27 of team T13 discovered at 41612.000000 that M248 is in danger (after 13923ms proces-to-process, 13400ms node-to-node, 9hops, 1versions (10 first, 11 discovered)
leader L26 of team T13 never discovered that M251 is in danger from 29075.
leader L26 of team T13 discovered at 51469.000000 that M252 is in danger (after 34451ms proces-to-process, 33048ms node-to-node, 12hops, 5versions (7 first, 12 discovered)
leader L26 of team T13 discovered at 52301.000000 that M250 is in danger (after 26892ms proces-to-process, 26436ms node-to-node, 10hops, 3versions (9 first, 12 discovered)
leader L26 of team T13 discovered at 19249.000000 that M237 is in danger (after 2707ms proces-to-process, 93ms node-to-node, 1hops, 0versions (6 first, 6 discovered)
leader L26 of team T13 never discovered that M255 is in danger from 25251.
leader L26 of team T13 discovered at 31303.000000 that M245 is in danger (after 15002ms proces-to-process, 13497ms node-to-node, 3hops, 1versions (5 first, 6 discovered)
leader L26 of team T13 discovered at 23837.000000 that M244 is in danger (after 6311ms proces-to-process, 5267ms node-to-node, 3hops, 0versions (6 first, 6 discovered)
leader L26 of team T13 never discovered that M247 is in danger from 25559.
leader L26 of team T13 discovered at 43650.000000 that M246 is in danger (after 24899ms proces-to-process, 22614ms node-to-node, 11hops, 1versions (7 first, 8 discovered)
leader L26 of team T13 discovered at 27034.000000 that M241 is in danger (after 6985ms proces-to-process, 5674ms node-to-node, 2hops, 0versions (8 first, 8 discovered)
leader L26 of team T13 discovered at 40979.000000 that M240 is in danger (after 25131ms proces-to-process, 23371ms node-to-node, 7hops, 2versions (6 first, 8 discovered)
leader L26 of team T13 discovered at 43650.000000 that M243 is in danger (after 13921ms proces-to-process, 12777ms node-to-node, 4hops, 1versions (11 first, 12 discovered)
leader L26 of team T13 discovered at 44511.000000 that M242 is in danger (after 21703ms proces-to-process, 19946ms node-to-node, 10hops, 2versions (8 first, 10 discovered)
leader L26 of team T13 never discovered that M239 is in danger from 17236.
leader L26 of team T13 discovered at 57491.000000 that M249 is in danger (after 30440ms proces-to-process, 26667ms node-to-node, 4hops, 4versions (10 first, 14 discovered)
leader L26 of team T13 discovered at 55007.000000 that M248 is in danger (after 27318ms proces-to-process, 26549ms node-to-node, 13hops, 1versions (10 first, 11 discovered)
leader L36 of team T18 discovered at 43723.000000 that M344 is in danger (after 15922ms proces-to-process, 15580ms node-to-node, 6hops, 2versions (10 first, 12 discovered)
leader L36 of team T18 discovered at 35855.000000 that M340 is in danger (after 9989ms proces-to-process, 7979ms node-to-node, 6hops, 0versions (10 first, 10 discovered)
leader L36 of team T18 discovered at 46904.000000 that M341 is in danger (after 16643ms proces-to-process, 15160ms node-to-node, 7hops, 3versions (11 first, 14 discovered)
leader L36 of team T18 discovered at 33455.000000 that M334 is in danger (after 15170ms proces-to-process, 12770ms node-to-node, 5hops, 3versions (6 first, 9 discovered)
leader L36 of team T18 discovered at 44668.000000 that M339 is in danger (after 16991ms proces-to-process, 14757ms node-to-node, 3hops, 0versions (10 first, 10 discovered)
leader L36 of team T18 discovered at 53705.000000 that M338 is in danger (after 24724ms proces-to-process, 23022ms node-to-node, 5hops, 0versions (11 first, 11 discovered)
leader L36 of team T18 never discovered that M329 is in danger from 26746.
leader L36 of team T18 discovered at 32286.000000 that M331 is in danger (after 10911ms proces-to-process, 10498ms node-to-node, 2hops, 2versions (7 first, 9 discovered)
leader L36 of team T18 never discovered that M330 is in danger from 16821.
leader L36 of team T18 discovered at 31982.000000 that M324 is in danger (after 13683ms proces-to-process, 11915ms node-to-node, 5hops, 2versions (6 first, 8 discovered)
leader L36 of team T18 discovered at 31152.000000 that M332 is in danger (after 7455ms proces-to-process, 6418ms node-to-node, 1hops, 0versions (8 first, 8 discovered)
leader L36 of team T18 discovered at 30806.000000 that M335 is in danger (after 14066ms proces-to-process, 10581ms node-to-node, 2hops, 1versions (7 first, 8 discovered)
leader L36 of team T18 discovered at 32286.000000 that M333 is in danger (after 16172ms proces-to-process, 13403ms node-to-node, 4hops, 1versions (6 first, 7 discovered)
leader L36 of team T18 discovered at 52137.000000 that M337 is in danger (after 25716ms proces-to-process, 23658ms node-to-node, 9hops, 5versions (10 first, 15 discovered)
leader L36 of team T18 discovered at 35855.000000 that M336 is in danger (after 16589ms proces-to-process, 15422ms node-to-node, 1hops, 5versions (7 first, 12 discovered)
leader L37 of team T18 discovered at 43746.000000 that M344 is in danger (after 15945ms proces-to-process, 15155ms node-to-node, 2hops, 4versions (10 first, 14 discovered)
leader L37 of team T18 discovered at 49289.000000 that M340 is in danger (after 23423ms proces-to-process, 20906ms node-to-node, 8hops, 2versions (10 first, 12 discovered)
leader L37 of team T18 discovered at 54424.000000 that M341 is in danger (after 24163ms proces-to-process, 22550ms node-to-node, 8hops, 4versions (11 first, 15 discovered)
leader L37 of team T18 discovered at 39424.000000 that M334 is in danger (after 21139ms proces-to-process, 19023ms node-to-node, 4hops, 3versions (6 first, 9 discovered)
leader L37 of team T18 discovered at 42198.000000 that M339 is in danger (after 14521ms proces-to-process, 12730ms node-to-node, 2hops, 3versions (10 first, 13 discovered)
leader L37 of team T18 discovered at 41252.000000 that M338 is in danger (after 12271ms proces-to-process, 10500ms node-to-node, 1hops, 2versions (11 first, 13 discovered)
leader L37 of team T18 discovered at 32774.000000 that M329 is in danger (after 6028ms proces-to-process, 5242ms node-to-node, 1hops, 0versions (9 first, 9 discovered)
leader L37 of team T18 discovered at 32774.000000 that M331 is in danger (after 11399ms proces-to-process, 10613ms node-to-node, 2hops, 1versions (7 first, 8 discovered)
leader L37 of team T18 discovered at 26749.000000 that M330 is in danger (after 9928ms proces-to-process, 8665ms node-to-node, 1hops, 1versions (6 first, 7 discovered)
leader L37 of team T18 discovered at 40735.000000 that M324 is in danger (after 22436ms proces-to-process, 20386ms node-to-node, 7hops, 3versions (6 first, 9 discovered)
leader L37 of team T18 discovered at 44740.000000 that M332 is in danger (after 21043ms proces-to-process, 19735ms node-to-node, 3hops, 3versions (8 first, 11 discovered)
leader L37 of team T18 discovered at 53820.000000 that M335 is in danger (after 37080ms proces-to-process, 33706ms node-to-node, 4hops, 4versions (7 first, 11 discovered)
leader L37 of team T18 discovered at 19128.000000 that M333 is in danger (after 3014ms proces-to-process, 91ms node-to-node, 1hops, 0versions (6 first, 6 discovered)
leader L37 of team T18 never discovered that M337 is in danger from 26421.
leader L37 of team T18 discovered at 47999.000000 that M336 is in danger (after 28733ms proces-to-process, 27552ms node-to-node, 7hops, 5versions (7 first, 12 discovered)
leader L38 of team T19 discovered at 27883.000000 that M347 is in danger (after 7437ms proces-to-process, 6311ms node-to-node, 3hops, 0versions (7 first, 7 discovered)
leader L38 of team T19 discovered at 19239.000000 that M364 is in danger (after 3800ms proces-to-process, 2611ms node-to-node, 4hops, 0versions (5 first, 5 discovered)
leader L38 of team T19 discovered at 33190.000000 that M348 is in danger (after 10139ms proces-to-process, 7908ms node-to-node, 3hops, 0versions (8 first, 8 discovered)
leader L38 of team T19 discovered at 24847.000000 that M349 is in danger (after 3300ms proces-to-process, 1451ms node-to-node, 2hops, 1versions (8 first, 9 discovered)
leader L38 of team T19 never discovered that M362 is in danger from 20900.
leader L38 of team T19 discovered at 31674.000000 that M345 is in danger (after 6347ms proces-to-process, 5821ms node-to-node, 8hops, 0versions (9 first, 9 discovered)
leader L38 of team T19 discovered at 46003.000000 that M360 is in danger (after 17057ms proces-to-process, 14716ms node-to-node, 11hops, 1versions (11 first, 12 discovered)
leader L38 of team T19 discovered at 31674.000000 that M361 is in danger (after 13287ms proces-to-process, 12801ms node-to-node, 9hops, 0versions (6 first, 6 discovered)
leader L38 of team T19 discovered at 33190.000000 that M342 is in danger (after 15511ms proces-to-process, 15039ms node-to-node, 11hops, 2versions (6 first, 8 discovered)
leader L38 of team T19 discovered at 37009.000000 that M343 is in danger (after 12191ms proces-to-process, 10140ms node-to-node, 5hops, 1versions (10 first, 11 discovered)
leader L38 of team T19 discovered at 51843.000000 that M359 is in danger (after 21713ms proces-to-process, 20192ms node-to-node, 5hops, 5versions (11 first, 16 discovered)
leader L38 of team T19 discovered at 29139.000000 that M358 is in danger (after 11929ms proces-to-process, 9548ms node-to-node, 6hops, 1versions (7 first, 8 discovered)
leader L38 of team T19 discovered at 41669.000000 that M357 is in danger (after 12241ms proces-to-process, 10877ms node-to-node, 5hops, 0versions (12 first, 12 discovered)
leader L38 of team T19 discovered at 34148.000000 that M356 is in danger (after 11615ms proces-to-process, 10807ms node-to-node, 6hops, 2versions (8 first, 10 discovered)
leader L38 of team T19 discovered at 32394.000000 that M355 is in danger (after 11938ms proces-to-process, 11105ms node-to-node, 4hops, 1versions (7 first, 8 discovered)
leader L38 of team T19 discovered at 51046.000000 that M354 is in danger (after 29972ms proces-to-process, 26840ms node-to-node, 7hops, 6versions (8 first, 14 discovered)
leader L38 of team T19 discovered at 22642.000000 that M353 is in danger (after 3929ms proces-to-process, 2612ms node-to-node, 4hops, 0versions (6 first, 6 discovered)
leader L38 of team T19 discovered at 36172.000000 that M352 is in danger (after 9462ms proces-to-process, 7213ms node-to-node, 7hops, 2versions (10 first, 12 discovered)
leader L38 of team T19 discovered at 30543.000000 that M351 is in danger (after 6477ms proces-to-process, 4825ms node-to-node, 7hops, 0versions (10 first, 10 discovered)
leader L38 of team T19 discovered at 33190.000000 that M350 is in danger (after 12802ms proces-to-process, 9386ms node-to-node, 4hops, 1versions (8 first, 9 discovered)
leader L38 of team T19 discovered at 37422.000000 that M363 is in danger (after 9392ms proces-to-process, 6038ms node-to-node, 2hops, 1versions (11 first, 12 discovered)
leader L38 of team T19 discovered at 38255.000000 that M346 is in danger (after 9642ms proces-to-process, 9285ms node-to-node, 4hops, 2versions (10 first, 12 discovered)
leader L39 of team T19 discovered at 25936.000000 that M347 is in danger (after 5490ms proces-to-process, 4707ms node-to-node, 1hops, 0versions (7 first, 7 discovered)
leader L39 of team T19 discovered at 34696.000000 that M364 is in danger (after 19257ms proces-to-process, 18433ms node-to-node, 6hops, 4versions (5 first, 9 discovered)
leader L39 of team T19 discovered at 50718.000000 that M348 is in danger (after 27667ms proces-to-process, 25422ms node-to-node, 7hops, 5versions (8 first, 13 discovered)
leader L39 of team T19 never discovered that M349 is in danger from 21547.
leader L39 of team T19 never discovered that M362 is in danger from 20900.
leader L39 of team T19 discovered at 53092.000000 that M345 is in danger (after 27765ms proces-to-process, 26946ms node-to-node, 7hops, 5versions (9 first, 14 discovered)
leader L39 of team T19 discovered at 44764.000000 that M360 is in danger (after 15818ms proces-to-process, 13114ms node-to-node, 5hops, 1versions (11 first, 12 discovered)
leader L39 of team T19 discovered at 49556.000000 that M361 is in danger (after 31169ms proces-to-process, 30859ms node-to-node, 4hops, 9versions (6 first, 15 discovered)
leader L39 of team T19 discovered at 18081.000000 that M342 is in danger (after 402ms proces-to-process, 7ms node-to-node, 1hops, 0versions (6 first, 6 discovered)
leader L39 of team T19 discovered at 48393.000000 that M343 is in danger (after 23575ms proces-to-process, 21453ms node-to-node, 8hops, 1versions (10 first, 11 discovered)
leader L39 of team T19 never discovered that M359 is in danger from 30130.
leader L39 of team T19 discovered at 40107.000000 that M358 is in danger (after 22897ms proces-to-process, 20095ms node-to-node, 5hops, 2versions (7 first, 9 discovered)
leader L39 of team T19 discovered at 45392.000000 that M357 is in danger (after 15964ms proces-to-process, 14395ms node-to-node, 4hops, 2versions (12 first, 14 discovered)
leader L39 of team T19 discovered at 33316.000000 that M356 is in danger (after 10783ms proces-to-process, 9919ms node-to-node, 3hops, 2versions (8 first, 10 discovered)
leader L39 of team T19 never discovered that M355 is in danger from 20456.
leader L39 of team T19 never discovered that M354 is in danger from 21074.
leader L39 of team T19 discovered at 31385.000000 that M353 is in danger (after 12672ms proces-to-process, 10978ms node-to-node, 6hops, 0versions (6 first, 6 discovered)
leader L39 of team T19 discovered at 34265.000000 that M352 is in danger (after 7555ms proces-to-process, 5812ms node-to-node, 2hops, 1versions (10 first, 11 discovered)
leader L39 of team T19 discovered at 31385.000000 that M351 is in danger (after 7319ms proces-to-process, 5684ms node-to-node, 2hops, 1versions (10 first, 11 discovered)
leader L39 of team T19 discovered at 54440.000000 that M350 is in danger (after 34052ms proces-to-process, 31353ms node-to-node, 4hops, 7versions (8 first, 15 discovered)
leader L39 of team T19 discovered at 42383.000000 that M363 is in danger (after 14353ms proces-to-process, 11152ms node-to-node, 5hops, 1versions (11 first, 12 discovered)
leader L39 of team T19 discovered at 43440.000000 that M346 is in danger (after 14827ms proces-to-process, 14185ms node-to-node, 6hops, 2versions (10 first, 12 discovered)

Results: 
-----------------------------
Process-2-process response time: avg=14395.344136, min=402, max=40855, median=12782
Node-2-node response time: avg=12454.756173, min=7, max=36799, median=10742
Hops: avg=5.334877, min=1, max=15, median=5
Process-2-process response time / 1 hop: avg=3533.910494, min=402, max=29588, median=2668
Node-2-node response time / 1 hop: avg=2898.675926, min=7, max=26288, median=2216
Version difference: avg=1.708333, min=0, max=12, median=1
Ratio of leader discoveries: 648 of 726 (89.256198%)
Ratio of discoveries regardless the number of leaders: 354 of 363 (97.520661%)
